date,week,year,region,sku_id,medicine_name,category,units_ordered,unit_price_lkr,stock_level_units,lead_time_days,stockout_flag,expiry_risk_flag,generic_vs_brand,shelf_life_weeks,pharmacy_count_region,population_density_per_km2,rainfall_mm,weather_condition,dengue_index,flu_index,school_term_active
2023-01-09,2,2023,Central,SKU009,Salbutamol Inhaler,Respiratory,264,10850.0,555,5,0,0,Brand,130,280,466.4,160.0,Heavy Rain,2.67,1.718,True
2023-01-09,2,2023,Central,SKU010,Cetirizine 10mg,Antihistamine,517,1240.0,1339,3,1,0,Generic,260,280,466.4,160.0,Heavy Rain,2.67,1.718,True
2023-01-09,2,2023,Central,SKU011,Metformin 500mg,Diabetes,438,775.0,1058,5,0,0,Generic,260,280,466.4,160.0,Heavy Rain,2.67,1.718,True
2023-01-09,2,2023,Central,SKU012,Amlodipine 5mg,Cardiovascular,270,930.0,887,4,0,0,Generic,260,280,466.4,160.0,Heavy Rain,2.67,1.718,True
2023-01-09,2,2023,Central,SKU013,Vitamin C 500mg,Supplement,393,1860.0,813,4,0,0,Generic,130,280,466.4,160.0,Heavy Rain,2.67,1.718,True
2023-01-09,2,2023,Central,SKU014,Zinc Supplement,Supplement,310,2480.0,867,5,0,0,Generic,130,280,466.4,160.0,Heavy Rain,2.67,1.718,True
2023-01-09,2,2023,Central,SKU015,Omeprazole 20mg,Gastrointestinal,264,1705.0,602,4,0,0,Generic,130,280,466.4,160.0,Heavy Rain,2.67,1.718,True
2023-01-09,2,2023,Southern,SKU001,Paracetamol 500mg,Antipyretic,773,465.0,2084,3,0,0,Generic,260,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU002,Ibuprofen 400mg,Antipyretic,310,620.0,667,3,0,0,Generic,260,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU003,Amoxicillin 500mg,Antibiotic,559,2635.0,1000,2,0,0,Generic,130,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU004,Azithromycin 250mg,Antibiotic,600,3720.0,1667,3,0,0,Brand,130,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU005,Dengue Rapid Test Kit,Diagnostics,368,139500.0,747,2,0,0,Brand,78,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU006,ORS Sachets,Rehydration,800,1085.0,1604,2,1,0,Generic,104,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU007,Paediatric Paracetamol Syrup,Paediatric,707,1550.0,1560,2,0,1,Generic,52,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU008,Children's Multivitamin,Paediatric,412,5580.0,566,2,0,0,Brand,104,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU009,Salbutamol Inhaler,Respiratory,508,10850.0,966,2,0,0,Brand,130,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU010,Cetirizine 10mg,Antihistamine,851,1240.0,1672,3,0,0,Generic,260,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU011,Metformin 500mg,Diabetes,168,775.0,403,3,0,0,Generic,260,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU012,Amlodipine 5mg,Cardiovascular,212,930.0,465,3,0,0,Generic,260,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU013,Vitamin C 500mg,Supplement,240,1860.0,345,3,0,0,Generic,130,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU014,Zinc Supplement,Supplement,212,2480.0,439,4,0,0,Generic,130,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Southern,SKU015,Omeprazole 20mg,Gastrointestinal,119,1705.0,84,2,0,0,Generic,130,260,449.7,123.2,Rainy,1.275,1.718,True
2023-01-09,2,2023,Northern,SKU001,Paracetamol 500mg,Antipyretic,1710,465.0,8006,8,0,0,Generic,260,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU002,Ibuprofen 400mg,Antipyretic,2109,620.0,8987,7,0,0,Generic,260,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU003,Amoxicillin 500mg,Antibiotic,850,2635.0,3225,5,0,0,Generic,130,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU004,Azithromycin 250mg,Antibiotic,361,3720.0,903,5,0,0,Brand,130,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU005,Dengue Rapid Test Kit,Diagnostics,745,139500.0,1378,7,0,0,Brand,78,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU006,ORS Sachets,Rehydration,1114,1085.0,4543,6,0,0,Generic,104,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU007,Paediatric Paracetamol Syrup,Paediatric,946,1550.0,3236,10,0,0,Generic,52,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU008,Children's Multivitamin,Paediatric,93,5580.0,260,6,0,0,Brand,104,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU009,Salbutamol Inhaler,Respiratory,278,10850.0,768,5,0,0,Brand,130,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU010,Cetirizine 10mg,Antihistamine,209,1240.0,1202,6,0,0,Generic,260,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU011,Metformin 500mg,Diabetes,247,775.0,1285,6,0,0,Generic,260,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU012,Amlodipine 5mg,Cardiovascular,98,930.0,511,6,0,0,Generic,260,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU013,Vitamin C 500mg,Supplement,469,1860.0,1378,6,0,0,Generic,130,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU014,Zinc Supplement,Supplement,182,2480.0,443,5,0,0,Generic,130,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Northern,SKU015,Omeprazole 20mg,Gastrointestinal,138,1705.0,584,6,0,0,Generic,130,180,123.8,156.5,Heavy Rain,3.0,1.718,True
2023-01-09,2,2023,Eastern,SKU001,Paracetamol 500mg,Antipyretic,970,465.0,4417,4,0,0,Generic,260,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU002,Ibuprofen 400mg,Antipyretic,609,620.0,1052,4,0,0,Generic,260,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU003,Amoxicillin 500mg,Antibiotic,350,2635.0,606,4,0,0,Generic,130,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU004,Azithromycin 250mg,Antibiotic,833,3720.0,2793,4,0,0,Brand,130,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU005,Dengue Rapid Test Kit,Diagnostics,167,139500.0,367,11,0,0,Brand,78,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU006,ORS Sachets,Rehydration,2120,1085.0,4201,4,0,0,Generic,104,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU007,Paediatric Paracetamol Syrup,Paediatric,404,1550.0,1176,4,0,0,Generic,52,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU008,Children's Multivitamin,Paediatric,118,5580.0,273,4,0,0,Brand,104,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU009,Salbutamol Inhaler,Respiratory,197,10850.0,626,5,0,0,Brand,130,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU010,Cetirizine 10mg,Antihistamine,240,1240.0,436,4,0,0,Generic,260,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU011,Metformin 500mg,Diabetes,263,775.0,801,4,0,0,Generic,260,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU012,Amlodipine 5mg,Cardiovascular,87,930.0,307,5,0,0,Generic,260,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU013,Vitamin C 500mg,Supplement,254,1860.0,747,10,0,0,Generic,130,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU014,Zinc Supplement,Supplement,147,2480.0,347,4,0,0,Generic,130,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,Eastern,SKU015,Omeprazole 20mg,Gastrointestinal,138,1705.0,561,4,0,0,Generic,130,200,170.1,126.4,Rainy,1.776,1.718,True
2023-01-09,2,2023,North Western,SKU001,Paracetamol 500mg,Antipyretic,3011,465.0,7393,5,1,0,Generic,260,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU002,Ibuprofen 400mg,Antipyretic,1053,620.0,2353,2,0,0,Generic,260,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU003,Amoxicillin 500mg,Antibiotic,600,2635.0,1188,2,0,0,Generic,130,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU004,Azithromycin 250mg,Antibiotic,589,3720.0,865,3,0,0,Brand,130,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU005,Dengue Rapid Test Kit,Diagnostics,720,139500.0,1529,4,0,0,Brand,78,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU006,ORS Sachets,Rehydration,2873,1085.0,4904,2,0,0,Generic,104,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,963,1550.0,2387,7,0,0,Generic,52,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU008,Children's Multivitamin,Paediatric,217,5580.0,458,12,0,0,Brand,104,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU009,Salbutamol Inhaler,Respiratory,671,10850.0,1077,3,0,0,Brand,130,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU010,Cetirizine 10mg,Antihistamine,373,1240.0,942,12,0,0,Generic,260,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU011,Metformin 500mg,Diabetes,196,775.0,332,2,0,0,Generic,260,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU012,Amlodipine 5mg,Cardiovascular,212,930.0,542,4,0,0,Generic,260,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU013,Vitamin C 500mg,Supplement,509,1860.0,1127,2,0,0,Generic,130,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU014,Zinc Supplement,Supplement,805,2480.0,1077,4,0,0,Generic,130,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Western,SKU015,Omeprazole 20mg,Gastrointestinal,143,1705.0,364,3,0,0,Generic,130,290,316.9,143.6,Rainy,2.096,1.718,True
2023-01-09,2,2023,North Central,SKU001,Paracetamol 500mg,Antipyretic,942,465.0,3820,4,0,0,Generic,260,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU002,Ibuprofen 400mg,Antipyretic,514,620.0,1502,5,0,0,Generic,260,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU003,Amoxicillin 500mg,Antibiotic,372,2635.0,1685,4,0,0,Generic,130,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU004,Azithromycin 250mg,Antibiotic,440,3720.0,1586,9,0,0,Brand,130,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU005,Dengue Rapid Test Kit,Diagnostics,105,139500.0,256,5,0,0,Brand,78,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU006,ORS Sachets,Rehydration,1096,1085.0,4220,4,0,0,Generic,104,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,373,1550.0,1495,5,0,1,Generic,52,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU008,Children's Multivitamin,Paediatric,160,5580.0,569,4,1,0,Brand,104,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU009,Salbutamol Inhaler,Respiratory,198,10850.0,520,4,0,0,Brand,130,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU010,Cetirizine 10mg,Antihistamine,165,1240.0,447,7,0,0,Generic,260,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU011,Metformin 500mg,Diabetes,263,775.0,452,4,0,0,Generic,260,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU012,Amlodipine 5mg,Cardiovascular,113,930.0,471,4,0,0,Generic,260,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU013,Vitamin C 500mg,Supplement,328,1860.0,1244,4,0,0,Generic,130,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU014,Zinc Supplement,Supplement,170,2480.0,643,6,0,0,Generic,130,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,North Central,SKU015,Omeprazole 20mg,Gastrointestinal,118,1705.0,531,4,0,1,Generic,130,160,114.6,111.3,Rainy,1.491,1.718,True
2023-01-09,2,2023,Uva,SKU001,Paracetamol 500mg,Antipyretic,637,465.0,2160,5,0,0,Generic,260,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU002,Ibuprofen 400mg,Antipyretic,240,620.0,588,6,0,0,Generic,260,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU003,Amoxicillin 500mg,Antibiotic,464,2635.0,1286,6,0,0,Generic,130,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU004,Azithromycin 250mg,Antibiotic,214,3720.0,710,4,0,0,Brand,130,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU005,Dengue Rapid Test Kit,Diagnostics,76,139500.0,274,4,0,0,Brand,78,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU006,ORS Sachets,Rehydration,469,1085.0,1914,5,0,0,Generic,104,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU007,Paediatric Paracetamol Syrup,Paediatric,119,1550.0,282,6,1,0,Generic,52,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU008,Children's Multivitamin,Paediatric,84,5580.0,241,4,0,0,Brand,104,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU009,Salbutamol Inhaler,Respiratory,143,10850.0,715,5,0,0,Brand,130,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU010,Cetirizine 10mg,Antihistamine,122,1240.0,408,5,0,0,Generic,260,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU011,Metformin 500mg,Diabetes,86,775.0,227,6,0,0,Generic,260,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU012,Amlodipine 5mg,Cardiovascular,151,930.0,572,7,0,0,Generic,260,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU013,Vitamin C 500mg,Supplement,181,1860.0,754,5,0,0,Generic,130,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU014,Zinc Supplement,Supplement,140,2480.0,421,4,0,0,Generic,130,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Uva,SKU015,Omeprazole 20mg,Gastrointestinal,54,1705.0,159,4,0,0,Generic,130,130,152.9,148.6,Rainy,1.288,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU001,Paracetamol 500mg,Antipyretic,2222,465.0,2504,3,0,0,Generic,260,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU002,Ibuprofen 400mg,Antipyretic,1361,620.0,3589,3,0,0,Generic,260,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU003,Amoxicillin 500mg,Antibiotic,258,2635.0,866,4,0,0,Generic,130,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU004,Azithromycin 250mg,Antibiotic,205,3720.0,568,5,0,0,Brand,130,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU005,Dengue Rapid Test Kit,Diagnostics,334,139500.0,776,3,0,0,Brand,78,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU006,ORS Sachets,Rehydration,617,1085.0,1153,3,0,0,Generic,104,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU007,Paediatric Paracetamol Syrup,Paediatric,396,1550.0,853,3,0,0,Generic,52,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU008,Children's Multivitamin,Paediatric,186,5580.0,536,3,1,0,Brand,104,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU009,Salbutamol Inhaler,Respiratory,150,10850.0,299,3,0,0,Brand,130,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU010,Cetirizine 10mg,Antihistamine,285,1240.0,631,3,0,0,Generic,260,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU011,Metformin 500mg,Diabetes,147,775.0,391,3,0,0,Generic,260,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU012,Amlodipine 5mg,Cardiovascular,96,930.0,158,3,0,0,Generic,260,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU013,Vitamin C 500mg,Supplement,281,1860.0,1000,3,0,0,Generic,130,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU014,Zinc Supplement,Supplement,188,2480.0,594,3,0,0,Generic,130,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-09,2,2023,Sabaragamuwa,SKU015,Omeprazole 20mg,Gastrointestinal,225,1705.0,652,3,0,0,Generic,130,150,382.4,97.2,Rainy,2.179,1.718,True
2023-01-16,3,2023,Western,SKU001,Paracetamol 500mg,Antipyretic,17169,465.0,35323,2,0,0,Generic,260,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU002,Ibuprofen 400mg,Antipyretic,5227,620.0,4956,1,0,0,Generic,260,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU003,Amoxicillin 500mg,Antibiotic,2502,2635.0,3169,2,0,0,Generic,130,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU004,Azithromycin 250mg,Antibiotic,1433,3720.0,3073,1,0,0,Brand,130,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU005,Dengue Rapid Test Kit,Diagnostics,3191,139500.0,4488,1,0,0,Brand,78,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU006,ORS Sachets,Rehydration,5034,1085.0,6165,6,0,0,Generic,104,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,3202,1550.0,5454,3,0,0,Generic,52,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU008,Children's Multivitamin,Paediatric,515,5580.0,1023,3,0,0,Brand,104,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU009,Salbutamol Inhaler,Respiratory,596,10850.0,951,1,0,0,Brand,130,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU010,Cetirizine 10mg,Antihistamine,1070,1240.0,1412,1,0,0,Generic,260,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU011,Metformin 500mg,Diabetes,816,775.0,643,1,0,0,Generic,260,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU012,Amlodipine 5mg,Cardiovascular,1260,930.0,2804,6,0,0,Generic,260,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU013,Vitamin C 500mg,Supplement,3357,1860.0,7333,1,0,0,Generic,130,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU014,Zinc Supplement,Supplement,1136,2480.0,1146,1,0,0,Generic,130,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Western,SKU015,Omeprazole 20mg,Gastrointestinal,1894,1705.0,3166,2,0,0,Generic,130,650,1614.2,138.3,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU001,Paracetamol 500mg,Antipyretic,2706,465.0,5651,3,0,0,Generic,260,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU002,Ibuprofen 400mg,Antipyretic,1435,620.0,4094,3,0,0,Generic,260,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU003,Amoxicillin 500mg,Antibiotic,708,2635.0,2509,3,0,0,Generic,130,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU004,Azithromycin 250mg,Antibiotic,329,3720.0,369,5,0,0,Brand,130,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU005,Dengue Rapid Test Kit,Diagnostics,1529,139500.0,2554,4,0,0,Brand,78,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU006,ORS Sachets,Rehydration,2498,1085.0,5191,7,0,0,Generic,104,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,830,1550.0,3252,4,0,0,Generic,52,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU008,Children's Multivitamin,Paediatric,258,5580.0,432,3,1,0,Brand,104,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU009,Salbutamol Inhaler,Respiratory,179,10850.0,541,3,0,0,Brand,130,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU010,Cetirizine 10mg,Antihistamine,347,1240.0,466,5,0,0,Generic,260,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU011,Metformin 500mg,Diabetes,164,775.0,488,3,0,0,Generic,260,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU012,Amlodipine 5mg,Cardiovascular,300,930.0,466,3,0,0,Generic,260,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU013,Vitamin C 500mg,Supplement,476,1860.0,1930,3,0,0,Generic,130,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU014,Zinc Supplement,Supplement,267,2480.0,421,4,0,0,Generic,130,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Central,SKU015,Omeprazole 20mg,Gastrointestinal,370,1705.0,998,3,0,0,Generic,130,280,466.4,137.9,Rainy,3.0,1.153,True
2023-01-16,3,2023,Southern,SKU001,Paracetamol 500mg,Antipyretic,2176,465.0,4844,3,0,0,Generic,260,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU002,Ibuprofen 400mg,Antipyretic,1015,620.0,2419,2,0,0,Generic,260,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU003,Amoxicillin 500mg,Antibiotic,314,2635.0,617,2,0,0,Generic,130,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU004,Azithromycin 250mg,Antibiotic,331,3720.0,893,2,0,0,Brand,130,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU005,Dengue Rapid Test Kit,Diagnostics,865,139500.0,2070,3,1,0,Brand,78,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU006,ORS Sachets,Rehydration,2110,1085.0,3700,3,0,0,Generic,104,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU007,Paediatric Paracetamol Syrup,Paediatric,513,1550.0,1319,2,0,1,Generic,52,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU008,Children's Multivitamin,Paediatric,243,5580.0,602,3,0,0,Brand,104,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU009,Salbutamol Inhaler,Respiratory,233,10850.0,351,3,0,0,Brand,130,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU010,Cetirizine 10mg,Antihistamine,306,1240.0,264,2,0,0,Generic,260,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU011,Metformin 500mg,Diabetes,275,775.0,523,3,0,0,Generic,260,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU012,Amlodipine 5mg,Cardiovascular,166,930.0,414,2,0,0,Generic,260,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU013,Vitamin C 500mg,Supplement,483,1860.0,486,2,0,0,Generic,130,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU014,Zinc Supplement,Supplement,465,2480.0,1432,3,0,0,Generic,130,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Southern,SKU015,Omeprazole 20mg,Gastrointestinal,302,1705.0,646,2,0,0,Generic,130,260,449.7,104.2,Rainy,2.566,1.153,True
2023-01-16,3,2023,Northern,SKU001,Paracetamol 500mg,Antipyretic,1991,465.0,5249,5,1,0,Generic,260,180,123.8,101.2,Rainy,3.0,1.153,True
2023-01-16,3,2023,Northern,SKU002,Ibuprofen 400mg,Antipyretic,1132,620.0,2941,5,0,0,Generic,260,180,123.8,101.2,Rainy,3.0,1.153,True
2023-01-16,3,2023,Northern,SKU003,Amoxicillin 500mg,Antibiotic,419,2635.0,1582,5,0,0,Generic,130,180,123.8,101.2,Rainy,3.0,1.153,True
2023-01-16,3,2023,Northern,SKU004,Azithromycin 250mg,Antibiotic,207,3720.0,710,5,0,0,Brand,130,180,123.8,101.2,Rainy,3.0,1.153,True
